"","Channel 2 - Jetson Area Aluminum Panel Last (C)","Channel 3 - Jetson Area Display Panel Last (C)","Channel 4 - Jetson Area Touchscreen Last (C)","Channel 5 - Center Top Aluminum Panel Last (C)","Channel 6 - Center Top Display Panel Last (C)","Channel 7 - Center Top Touchscreen Last (C)","Channel 8 - Ambient Between Display and Aluminum Last (C)","Channel 1 - External Ambient Last (C)"
"00:12:37","27.140","35.023","31.041","26.960","34.440","32.641","30.236","24.510"
"00:12:38","27.140","35.038","31.048","26.971","34.444","32.633","30.240","24.513"
"00:12:39","27.144","35.041","31.052","26.967","34.448","32.590","30.243","24.499"
"00:12:40","27.144","35.045","31.056","26.982","34.455","32.586","30.247","24.495"
"00:12:41","27.147","35.048","31.055","26.982","34.458","32.593","30.250","24.506"
"00:12:42","27.144","35.048","31.070","26.993","34.469","32.600","30.265","24.495"
"00:12:43","27.151","35.059","31.085","26.989","34.480","32.607","30.276","24.520"
"00:12:44","27.155","35.078","31.117","27.004","34.502","32.611","30.283","24.524"
"00:12:45","27.155","35.077","31.113","27.000","34.498","32.625","30.290","24.533"
"00:12:46","27.162","35.092","31.113","27.004","34.509","32.633","30.301","24.549"
"00:12:47","27.165","35.085","31.110","27.007","34.513","32.633","30.305","24.542"
"00:12:48","27.162","35.088","31.113","27.007","34.520","32.640","30.315","24.553"
"00:12:49","27.162","35.088","31.120","27.000","34.520","32.629","30.323","24.549"
"00:12:50","27.172","35.110","31.135","27.014","34.527","32.625","30.326","24.571"
"00:12:51","27.165","35.099","31.131","27.007","34.527","32.625","30.326","24.564"
"00:12:52","27.158","35.102","31.139","27.011","34.534","32.636","30.330","24.560"
"00:12:53","27.172","35.106","31.149","27.003","34.534","32.650","30.330","24.549"
"00:12:54","27.168","35.106","31.145","27.007","34.545","32.657","30.337","24.541"
"00:12:55","27.183","35.117","31.149","27.021","34.559","32.650","30.340","24.534"
"00:12:56","27.183","35.117","31.149","27.014","34.559","32.654","30.347","24.549"
"00:12:57","27.190","35.127","31.160","27.017","34.574","32.628","30.358","24.560"
"00:12:58","27.198","35.131","31.174","27.021","34.581","32.632","30.358","24.559"
"00:12:59","27.198","35.135","31.171","27.032","34.592","32.650","30.369","24.552"
"00:13:00","27.190","35.153","31.174","27.039","34.595","32.664","30.369","24.567"
"00:13:01","27.183","35.156","31.185","27.039","34.595","32.679","30.369","24.559"
"00:13:02","27.164","35.156","31.170","27.028","34.599","32.682","30.376","24.567"
"00:13:03","27.149","35.167","31.163","27.024","34.606","32.690","30.391","24.561"
"00:13:04","27.160","35.174","31.177","27.032","34.620","32.700","30.394","24.537"
"00:13:05","27.156","35.170","31.181","27.024","34.617","32.678","30.387","24.526"
"00:13:06","27.164","35.185","31.196","27.031","34.624","32.689","30.394","24.493"
"00:13:07","27.164","35.178","31.192","27.031","34.624","32.700","30.394","24.500"
"00:13:08","27.160","35.185","31.199","27.035","34.627","32.700","30.394","24.507"
"00:13:09","27.145","35.188","31.188","27.042","34.635","32.704","30.394","24.515"
"00:13:10","27.145","35.188","31.188","27.031","34.635","32.707","30.397","24.522"
"00:13:11","27.156","35.199","31.177","27.046","34.642","32.703","30.401","24.529"
"00:13:12","27.143","35.206","31.168","27.049","34.651","32.707","30.415","24.520"
"00:13:13","27.156","35.217","31.173","27.045","34.649","32.692","30.415","24.525"
"00:13:14","27.163","35.221","31.177","27.056","34.663","32.711","30.426","24.540"
"00:13:15","27.163","35.228","31.177","27.056","34.671","32.700","30.426","24.543"
"00:13:16","27.178","35.232","31.166","27.056","34.667","32.703","30.426","24.547"
"00:13:17","27.185","35.228","31.166","27.056","34.674","32.703","30.430","24.540"
"00:13:18","27.200","35.239","31.191","27.067","34.681","32.688","30.437","24.554"
"00:13:19","27.203","35.246","31.180","27.067","34.692","32.685","30.437","24.554"
"00:13:20","27.203","35.242","31.169","27.067","34.688","32.685","30.440","24.558"
"00:13:21","27.218","35.239","31.143","27.060","34.692","32.688","30.448","24.539"
"00:13:22","27.218","35.257","31.096","27.056","34.699","32.673","30.444","24.510"
"00:13:23","27.214","35.264","31.092","27.063","34.703","32.692","30.447","24.513"
"00:13:24","27.210","35.267","31.118","27.081","34.714","32.710","30.451","24.517"
"00:13:25","27.203","35.264","31.125","27.070","34.703","32.721","30.447","24.506"
"00:13:26","27.206","35.267","31.136","27.074","34.717","32.739","30.454","24.498"
"00:13:27","27.203","35.285","31.165","27.081","34.724","32.779","30.469","24.495"
"00:13:28","27.203","35.289","31.187","27.081","34.731","32.797","30.465","24.491"
"00:13:29","27.217","35.296","31.226","27.085","34.739","32.811","30.476","24.454"
"00:13:30","27.228","35.307","31.237","27.085","34.731","32.804","30.465","24.445"
"00:13:31","27.224","35.300","31.234","27.084","34.738","32.771","30.458","24.428"
"00:13:32","27.228","35.296","31.237","27.081","34.731","32.756","30.458","24.435"
"00:13:33","27.232","35.310","31.226","27.088","34.738","32.753","30.461","24.421"
"00:13:34","27.243","35.318","31.241","27.088","34.753","32.742","30.465","24.435"
"00:13:35","27.246","35.329","31.230","27.092","34.753","32.738","30.465","24.432"
"00:13:36","27.257","35.325","31.241","27.103","34.764","32.753","30.472","24.453"
"00:13:37","27.268","35.335","31.244","27.084","34.767","32.738","30.475","24.439"
"00:13:38","27.268","35.339","31.244","27.091","34.771","32.767","30.483","24.442"
"00:13:39","27.272","35.346","31.237","27.095","34.785","32.785","30.483","24.446"
"00:13:40","27.279","35.350","31.189","27.095","34.781","32.752","30.479","24.427"
"00:13:41","27.282","35.357","31.178","27.102","34.785","32.723","30.482","24.438"
"00:13:42","27.290","35.364","31.167","27.113","34.796","32.716","30.479","24.446"
"00:13:43","27.279","35.364","31.163","27.098","34.792","32.715","30.486","24.453"
"00:13:44","27.271","35.371","31.178","27.105","34.810","32.723","30.489","24.460"
"00:13:45","27.267","35.375","31.185","27.105","34.810","32.744","30.489","24.460"
"00:13:46","27.241","35.375","31.189","27.109","34.817","32.744","30.485","24.478"
"00:13:47","27.201","35.368","31.203","27.098","34.814","32.752","30.485","24.467"
"00:13:48","27.216","35.386","31.221","27.105","34.825","32.781","30.500","24.478"
"00:13:49","27.230","35.393","31.243","27.120","34.846","32.861","30.518","24.460"
"00:13:50","27.237","35.400","31.272","27.116","34.850","32.879","30.522","24.452"
"00:13:51","27.237","35.400","31.294","27.123","34.853","32.857","30.529","24.456"
"00:13:52","27.241","35.414","31.305","27.120","34.864","32.820","30.547","24.478"
"00:13:53","27.248","35.414","31.308","27.116","34.871","32.842","30.550","24.492"
"00:13:54","27.256","35.418","31.326","27.127","34.879","32.864","30.554","24.489"
"00:13:55","27.259","35.421","31.334","27.119","34.875","32.875","30.568","24.489"
"00:13:56","27.259","35.418","31.323","27.116","34.879","32.889","30.568","24.478"
"00:13:57","27.252","35.429","31.344","27.130","34.900","32.915","30.579","24.455"
"00:13:58","27.266","35.447","31.333","27.137","34.907","32.940","30.594","24.459"
"00:13:59","27.262","35.443","31.300","27.126","34.896","32.958","30.586","24.462"
"00:14:00","27.270","35.457","31.289","27.133","34.911","32.951","30.590","24.495"
"00:14:01","27.273","35.457","31.282","27.133","34.911","32.965","30.590","24.499"
"00:14:02","27.270","35.461","31.278","27.137","34.922","32.947","30.590","24.488"
"00:14:03","27.258","35.464","31.285","27.144","34.921","32.947","30.601","24.473"
"00:14:04","27.258","35.461","31.296","27.137","34.921","32.972","30.604","24.484"
"00:14:05","27.269","35.464","31.311","27.129","34.925","32.980","30.601","24.491"
"00:14:06","27.262","35.464","31.322","27.122","34.921","32.979","30.593","24.466"
"00:14:07","27.258","35.468","31.344","27.133","34.936","32.983","30.608","24.429"
"00:14:08","27.273","35.482","31.343","27.129","34.928","32.979","30.604","24.447"
"00:14:09","27.276","35.489","31.336","27.133","34.939","32.986","30.618","24.447"
"00:14:10","27.276","35.482","31.314","27.136","34.939","32.986","30.604","24.443"
"00:14:11","27.287","35.500","31.329","27.133","34.950","32.961","30.611","24.450"
"00:14:12","27.298","35.497","31.336","27.144","34.939","32.972","30.614","24.461"
"00:14:13","27.309","35.507","31.339","27.140","34.957","32.979","30.611","24.424"
"00:14:14","27.313","35.503","31.346","27.151","34.950","32.993","30.614","24.432"
"00:14:15","27.309","35.503","31.350","27.136","34.950","32.997","30.607","24.406"
"00:14:16","27.316","35.511","31.397","27.136","34.953","32.997","30.621","24.435"
"00:14:17","27.323","35.514","31.408","27.128","34.950","32.982","30.614","24.413"
"00:14:18","27.331","35.525","31.423","27.132","34.964","32.986","30.636","24.406"
"00:14:19","27.334","35.528","31.422","27.139","34.967","32.985","30.632","24.409"
"00:14:20","27.338","35.528","31.426","27.135","34.964","32.975","30.617","24.413"
"00:14:21","27.330","35.525","31.430","27.135","34.982","32.989","30.625","24.402"
"00:14:22","27.349","35.543","31.441","27.154","34.978","32.985","30.628","24.402"
"00:14:23","27.327","35.554","31.448","27.165","34.989","33.004","30.624","24.413"
"00:14:24","27.312","35.557","31.444","27.168","34.993","33.003","30.624","24.427"
"00:14:25","27.312","35.564","31.448","27.164","35.000","32.989","30.620","24.434"
"00:14:26","27.330","35.575","31.462","27.175","35.014","32.996","30.631","24.453"
"00:14:27","27.319","35.579","31.480","27.179","35.014","33.010","30.635","24.460"
"00:14:28","27.322","35.572","31.498","27.190","35.014","33.029","30.631","24.467"
"00:14:29","27.333","35.582","31.520","27.194","35.025","33.050","30.631","24.471"
"00:14:30","27.330","35.582","31.527","27.190","35.021","33.057","30.638","24.452"
"00:14:31","27.322","35.586","31.531","27.190","35.028","33.057","30.634","24.448"
"00:14:32","27.330","35.593","31.538","27.190","35.032","33.032","30.646","24.471"
"00:14:33","27.322","35.597","31.531","27.197","35.043","33.006","30.660","24.478"
"00:14:34","27.292","35.604","31.490","27.193","35.050","33.024","30.660","24.478"
"00:14:35","27.289","35.604","31.483","27.197","35.061","33.053","30.671","24.481"
"00:14:36","27.288","35.596","31.486","27.193","35.050","33.053","30.681","24.485"
"00:14:37","27.303","35.614","31.494","27.204","35.064","33.090","30.674","24.488"
"00:14:38","27.310","35.621","31.497","27.211","35.068","33.111","30.678","24.492"
"00:14:39","27.314","35.625","31.483","27.215","35.060","33.097","30.685","24.485"
"00:14:40","27.318","35.621","31.475","27.222","35.079","33.093","30.688","24.484"
"00:14:41","27.332","35.632","31.483","27.211","35.071","33.067","30.685","24.495"
"00:14:42","27.336","35.639","31.508","27.214","35.086","33.071","30.695","24.492"
"00:14:43","27.376","35.650","31.526","27.222","35.093","33.085","30.703","24.503"
"00:14:44","27.383","35.650","31.530","27.222","35.100","33.100","30.710","24.495"
"00:14:45","27.383","35.654","31.522","27.222","35.104","33.107","30.710","24.506"
"00:14:46","27.387","35.661","31.519","27.221","35.100","33.111","30.713","24.495"
"00:14:47","27.376","35.661","31.519","27.214","35.100","33.100","30.710","24.466"
"00:14:48","27.387","35.668","31.522","27.221","35.100","33.103","30.713","24.436"
"00:14:49","27.390","35.668","31.525","27.221","35.107","33.103","30.706","24.439"
"00:14:50","27.412","35.679","31.529","27.236","35.110","33.103","30.709","24.432"
"00:14:51","27.398","35.679","31.518","27.243","35.118","33.107","30.706","24.447"
"00:14:52","27.412","35.693","31.500","27.232","35.128","33.114","30.709","24.454"
"00:14:53","27.427","35.700","31.507","27.232","35.132","33.081","30.702","24.454"
"00:14:54","27.419","35.700","31.492","27.246","35.132","33.077","30.709","24.461"
"00:14:55","27.419","35.704","31.499","27.246","35.139","33.073","30.705","24.454"
"00:14:56","27.423","35.704","31.500","27.243","35.143","33.099","30.709","24.457"
"00:14:57","27.434","35.715","31.507","27.242","35.153","33.121","30.712","24.468"
"00:14:58","27.437","35.718","31.514","27.242","35.161","33.142","30.723","24.472"
"00:14:59","27.434","35.722","31.503","27.242","35.168","33.157","30.727","24.464"
"00:15:00","27.441","35.732","31.510","27.238","35.179","33.146","30.727","24.431"
"00:15:01","27.441","35.732","31.495","27.246","35.171","33.156","30.726","24.409"
"00:15:02","27.426","35.732","31.484","27.242","35.164","33.135","30.726","24.412"
"00:15:03","27.415","35.740","31.462","27.260","35.178","33.153","30.737","24.412"
"00:15:04","27.433","35.754","31.469","27.256","35.189","33.175","30.748","24.427"
"00:15:05","27.426","35.765","31.466","27.249","35.175","33.189","30.755","24.427"
"00:15:06","27.429","35.758","31.455","27.253","35.186","33.189","30.755","24.431"
"00:15:07","27.418","35.754","31.433","27.241","35.178","33.192","30.744","24.423"
"00:15:08","27.425","35.754","31.418","27.256","35.189","33.192","30.755","24.430"
"00:15:09","27.433","35.765","31.433","27.263","35.193","33.222","30.759","24.423"
"00:15:10","27.433","35.768","31.458","27.263","35.196","33.247","30.769","24.434"
"00:15:11","27.443","35.779","31.472","27.260","35.200","33.250","30.762","24.445"
"00:15:12","27.440","35.771","31.480","27.256","35.203","33.269","30.773","24.434"
"00:15:13","27.443","35.779","31.509","27.252","35.210","33.265","30.773","24.437"
"00:15:14","27.469","35.789","31.527","27.259","35.214","33.261","30.776","24.463"
"00:15:15","27.447","35.786","31.545","27.270","35.221","33.261","30.769","24.444"
"00:15:16","27.447","35.789","31.556","27.252","35.225","33.261","30.787","24.426"
"00:15:17","27.458","35.800","31.585","27.263","35.221","33.261","30.783","24.426"
"00:15:18","27.450","35.800","31.599","27.263","35.232","33.264","30.794","24.426"
"00:15:19","27.472","35.818","31.628","27.266","35.242","33.293","30.801","24.440"
"00:15:20","27.494","35.829","31.650","27.266","35.257","33.308","30.801","24.459"
"00:15:21","27.501","35.833","31.668","27.270","35.257","33.286","30.805","24.459"
"00:15:22","27.490","35.836","31.657","27.269","35.257","33.260","30.812","24.462"
"00:15:23","27.487","35.832","31.661","27.266","35.253","33.275","30.819","24.481"
"00:15:24","27.486","35.836","31.672","27.277","35.264","33.297","30.826","24.480"
"00:15:25","27.490","35.858","31.675","27.288","35.271","33.318","30.830","24.473"
"00:15:26","27.497","35.854","31.679","27.291","35.278","33.329","30.830","24.462"
"00:15:27","27.490","35.857","31.664","27.291","35.282","33.336","30.837","24.462"
"00:15:28","27.493","35.865","31.667","27.291","35.278","33.285","30.826","24.462"
"00:15:29","27.501","35.861","31.657","27.295","35.289","33.300","30.822","24.454"
"00:15:30","27.497","35.875","31.656","27.294","35.292","33.314","30.822","24.443"
"00:15:31","27.493","35.861","31.649","27.283","35.296","33.296","30.829","24.443"
"00:15:32","27.497","35.875","31.635","27.291","35.303","33.300","30.833","24.428"
"00:15:33","27.500","35.875","31.627","27.283","35.299","33.285","30.822","24.432"
"00:15:34","27.493","35.868","31.616","27.283","35.307","33.274","30.822","24.432"
"00:15:35","27.500","35.879","31.612","27.290","35.314","33.303","30.833","24.428"
"00:15:36","27.496","35.886","31.609","27.298","35.317","33.314","30.829","24.442"
"00:15:37","27.518","35.889","31.597","27.294","35.328","33.343","30.836","24.475"
"00:15:38","27.529","35.907","31.605","27.312","35.339","33.350","30.850","24.494"
"00:15:39","27.514","35.907","31.604","27.312","35.335","33.339","30.843","24.482"
"00:15:40","27.518","35.915","31.619","27.327","35.339","33.350","30.847","24.501"
"00:15:41","27.510","35.922","31.619","27.326","35.346","33.360","30.850","24.519"
"00:15:42","27.510","35.914","31.615","27.330","35.350","33.364","30.854","24.512"
"00:15:43","27.525","35.925","31.637","27.337","35.360","33.368","30.861","24.512"
"00:15:44","27.521","35.936","31.655","27.348","35.364","33.371","30.861","24.515"
"00:15:45","27.525","35.940","31.655","27.352","35.378","33.360","30.864","24.511"
"00:15:46","27.539","35.950","31.659","27.355","35.386","33.393","30.875","24.530"
"00:15:47","27.528","35.943","31.647","27.352","35.385","33.400","30.868","24.533"
"00:15:48","27.513","35.947","31.647","27.352","35.393","33.418","30.879","24.530"
"00:15:49","27.510","35.965","31.665","27.366","35.404","33.432","30.882","24.529"
"00:15:50","27.506","35.965","31.684","27.366","35.407","33.451","30.893","24.529"
"00:15:51","27.498","35.964","31.694","27.370","35.407","33.469","30.897","24.529"
"00:15:52","27.498","35.975","31.702","27.373","35.411","33.469","30.886","24.551"
"00:15:53","27.487","35.964","31.694","27.373","35.407","33.476","30.900","24.544"
"00:15:54","27.483","35.971","31.705","27.362","35.414","33.483","30.896","24.547"
"00:15:55","27.491","35.971","31.709","27.354","35.410","33.421","30.907","24.547"
"00:15:56","27.469","35.960","31.709","27.340","35.403","33.432","30.911","24.543"
"00:15:57","27.479","35.967","31.712","27.351","35.425","33.443","30.925","24.547"
"00:15:58","27.468","35.975","31.727","27.347","35.432","33.446","30.921","24.551"
"00:15:59","27.468","35.982","31.730","27.354","35.428","33.439","30.925","24.562"
"00:16:00","27.483","35.993","31.734","27.361","35.421","33.424","30.932","24.572"
"00:16:01","27.490","35.985","31.734","27.369","35.424","33.420","30.936","24.572"
"00:16:02","27.508","36.000","31.730","27.372","35.432","33.442","30.932","24.583"
"00:16:03","27.516","35.989","31.715","27.387","35.442","33.457","30.936","24.554"
"00:16:04","27.534","36.011","31.704","27.387","35.453","33.486","30.946","24.572"
"00:16:05","27.545","36.014","31.711","27.387","35.457","33.471","30.950","24.561"
"00:16:06","27.534","36.010","31.715","27.390","35.456","33.471","30.942","24.561"
"00:16:07","27.537","36.021","31.722","27.390","35.464","33.471","30.957","24.572"
"00:16:08","27.541","36.028","31.740","27.394","35.471","33.464","30.975","24.583"
"00:16:09","27.545","36.025","31.755","27.390","35.471","33.456","30.975","24.590"
"00:16:10","27.544","36.025","31.751","27.379","35.474","33.452","30.979","24.583"
"00:16:11","27.526","36.032","31.733","27.390","35.478","33.456","30.979","24.594"
"00:16:12","27.504","36.024","31.707","27.382","35.485","33.449","30.978","24.590"
"00:16:13","27.522","36.028","31.671","27.371","35.500","33.434","30.989","24.608"
"00:16:14","27.518","36.028","31.667","27.375","35.500","33.437","30.996","24.593"
"00:16:15","27.504","36.039","31.670","27.382","35.503","33.408","30.989","24.590"
"00:16:16","27.496","36.042","31.663","27.393","35.499","33.375","31.004","24.575"
"00:16:17","27.500","36.042","31.666","27.393","35.514","33.382","31.003","24.563"
"00:16:18","27.489","36.049","31.677","27.397","35.510","33.379","31.003","24.571"
"00:16:19","27.499","36.042","31.685","27.404","35.514","33.382","31.003","24.541"
"00:16:20","27.514","36.049","31.695","27.389","35.525","33.386","31.007","24.545"
"00:16:21","27.536","36.056","31.710","27.396","35.528","33.411","31.007","24.545"
"00:16:22","27.551","36.074","31.746","27.370","35.521","33.426","31.014","24.556"
"00:16:23","27.536","36.053","31.753","27.378","35.539","33.433","31.014","24.545"
"00:16:24","27.536","36.074","31.768","27.381","35.546","33.447","31.014","24.548"
"00:16:25","27.536","36.070","31.775","27.385","35.549","33.451","31.010","24.552"
"00:16:26","27.528","36.070","31.782","27.388","35.546","33.447","30.999","24.559"
"00:16:27","27.524","36.063","31.786","27.392","35.542","33.469","31.006","24.540"
"00:16:28","27.539","36.077","31.800","27.395","35.553","33.472","31.013","24.544"
"00:16:29","27.546","36.085","31.797","27.403","35.560","33.498","31.013","24.544"
"00:16:30","27.521","36.085","31.804","27.406","35.564","33.509","31.017","24.551"
"00:16:31","27.528","36.092","31.778","27.403","35.574","33.516","31.013","24.555"
"00:16:32","27.531","36.099","31.763","27.403","35.578","33.509","31.017","24.562"
"00:16:33","27.535","36.099","31.752","27.406","35.578","33.508","31.020","24.551"
"00:16:34","27.535","36.102","31.756","27.402","35.589","33.523","31.020","24.558"
"00:16:35","27.546","36.106","31.749","27.410","35.592","33.523","31.024","24.565"
"00:16:36","27.546","36.106","31.730","27.398","35.596","33.516","31.020","24.565"
"00:16:37","27.557","36.102","31.723","27.398","35.599","33.501","31.016","24.562"
"00:16:38","27.556","36.106","31.730","27.406","35.610","33.512","31.038","24.576"
"00:16:39","27.556","36.124","31.734","27.413","35.621","33.526","31.038","24.576"
"00:16:40","27.560","36.135","31.755","27.420","35.628","33.537","31.034","24.587"
"00:16:41","27.571","36.131","31.744","27.424","35.621","33.537","31.038","24.558"
"00:16:42","27.556","36.127","31.715","27.427","35.617","33.530","31.034","24.543"
"00:16:43","27.560","36.127","31.701","27.427","35.610","33.537","31.030","24.535"
"00:16:44","27.574","36.127","31.708","27.435","35.628","33.569","31.056","24.509"
"00:16:45","27.574","36.134","31.715","27.431","35.613","33.548","31.041","24.469"
"00:16:46","27.574","36.134","31.715","27.427","35.620","33.525","31.044","24.450"
"00:16:47","27.596","36.141","31.744","27.431","35.624","33.496","31.044","24.454"
"00:16:48","27.596","36.138","31.744","27.427","35.624","33.496","31.048","24.450"
"00:16:49","27.607","36.141","31.762","27.438","35.635","33.554","31.062","24.457"
"00:16:50","27.607","36.152","31.765","27.441","35.635","33.554","31.070","24.450"
"00:16:51","27.618","36.156","31.773","27.441","35.638","33.547","31.070","24.450"
"00:16:52","27.633","36.163","31.776","27.460","35.649","33.565","31.070","24.454"
"00:16:53","27.636","36.166","31.783","27.448","35.645","33.547","31.069","24.468"
"00:16:54","27.629","36.166","31.802","27.445","35.645","33.550","31.069","24.435"
"00:16:55","27.632","36.170","31.816","27.448","35.652","33.565","31.080","24.420"
"00:16:56","27.647","36.181","31.849","27.459","35.663","33.557","31.087","24.416"
"00:16:57","27.658","36.184","31.856","27.463","35.667","33.543","31.083","24.420"
"00:16:58","27.650","36.191","31.885","27.466","35.656","33.517","31.076","24.424"
"00:16:59","27.654","36.199","31.896","27.474","35.663","33.488","31.072","24.412"
"00:17:00","27.650","36.198","31.888","27.477","35.677","33.491","31.080","24.401"
"00:17:01","27.643","36.213","31.888","27.484","35.674","33.513","31.076","24.431"
"00:17:02","27.628","36.209","31.885","27.466","35.674","33.528","31.094","24.434"
"00:17:03","27.635","36.216","31.874","27.481","35.685","33.553","31.083","24.442"
"00:17:04","27.628","36.216","31.859","27.477","35.681","33.546","31.090","24.430"
"00:17:05","27.620","36.212","31.848","27.484","35.677","33.553","31.090","24.419"
"00:17:06","27.616","36.220","31.848","27.469","35.681","33.549","31.097","24.430"
"00:17:07","27.602","36.216","31.833","27.451","35.695","33.556","31.104","24.441"
"00:17:08","27.609","36.227","31.847","27.465","35.702","33.563","31.115","24.445"
"00:17:09","27.612","36.223","31.851","27.473","35.702","33.582","31.112","24.437"
"00:17:10","27.612","36.230","31.862","27.487","35.702","33.593","31.115","24.437"
"00:17:11","27.620","36.227","31.847","27.487","35.713","33.618","31.130","24.426"
"00:17:12","27.627","36.237","31.836","27.483","35.716","33.632","31.129","24.455"
"00:17:13","27.634","36.241","31.833","27.483","35.724","33.640","31.129","24.455"
"00:17:14","27.619","36.230","31.814","27.480","35.723","33.632","31.122","24.451"
"00:17:15","27.612","36.237","31.814","27.476","35.731","33.636","31.140","24.462"
"00:17:16","27.619","36.244","31.799","27.490","35.738","33.654","31.144","24.455"
"00:17:17","27.615","36.244","31.785","27.494","35.730","33.614","31.125","24.436"
"00:17:18","27.619","36.255","31.792","27.505","35.738","33.610","31.125","24.414"
"00:17:19","27.608","36.251","31.781","27.501","35.738","33.614","31.122","24.422"
"00:17:20","27.622","36.258","31.781","27.516","35.748","33.617","31.121","24.436"
"00:17:21","27.626","36.262","31.766","27.516","35.756","33.599","31.121","24.421"
"00:17:22","27.641","36.266","31.773","27.519","35.756","33.595","31.132","24.421"
"00:17:23","27.644","36.269","31.777","27.516","35.759","33.591","31.136","24.429"
"00:17:24","27.644","36.276","31.784","27.515","35.763","33.620","31.147","24.432"
"00:17:25","27.637","36.291","31.795","27.512","35.777","33.649","31.135","24.450"
"00:17:26","27.640","36.291","31.788","27.523","35.781","33.675","31.150","24.465"
"00:17:27","27.644","36.298","31.798","27.533","35.791","33.689","31.150","24.480"
"00:17:28","27.640","36.305","31.795","27.533","35.788","33.689","31.153","24.479"
"00:17:29","27.651","36.305","31.806","27.537","35.791","33.700","31.150","24.465"
"00:17:30","27.651","36.309","31.809","27.533","35.798","33.711","31.161","24.454"
"00:17:31","27.666","36.309","31.824","27.533","35.791","33.718","31.164","24.454"
"00:17:32","27.680","36.323","31.834","27.540","35.795","33.722","31.168","24.464"
"00:17:33","27.680","36.312","31.823","27.540","35.798","33.733","31.164","24.442"
"00:17:34","27.691","36.326","31.838","27.537","35.820","33.743","31.175","24.428"
"00:17:35","27.687","36.326","31.838","27.544","35.816","33.754","31.171","24.424"
"00:17:36","27.691","36.330","31.841","27.551","35.827","33.776","31.178","24.416"
"00:17:37","27.691","36.326","31.845","27.558","35.838","33.787","31.185","24.412"
"00:17:38","27.691","36.337","31.863","27.558","35.830","33.790","31.189","24.423"
"00:17:39","27.698","36.340","31.852","27.558","35.838","33.794","31.196","24.434"
"00:17:40","27.683","36.344","31.852","27.554","35.841","33.801","31.189","24.449"
"00:17:41","27.668","36.348","31.863","27.554","35.838","33.805","31.200","24.445"
"00:17:42","27.665","36.351","31.874","27.565","35.841","33.823","31.207","24.438"
"00:17:43","27.653","36.351","31.913","27.565","35.845","33.801","31.214","24.438"
"00:17:44","27.653","36.362","31.921","27.558","35.855","33.782","31.225","24.430"
"00:17:45","27.672","36.362","31.928","27.554","35.856","33.782","31.228","24.438"
"00:17:46","27.675","36.365","31.932","27.554","35.855","33.797","31.221","24.445"
"00:17:47","27.679","36.358","31.924","27.550","35.859","33.760","31.232","24.448"
"00:17:48","27.693","36.358","31.938","27.553","35.866","33.760","31.224","24.452"
"00:17:49","27.690","36.358","31.931","27.557","35.866","33.771","31.235","24.456"
"00:17:50","27.693","36.361","31.938","27.557","35.873","33.778","31.239","24.444"
"00:17:51","27.701","36.361","31.938","27.557","35.877","33.793","31.239","24.455"
"00:17:52","27.693","36.368","31.938","27.550","35.877","33.804","31.242","24.463"
"00:17:53","27.700","36.368","31.942","27.557","35.884","33.814","31.253","24.452"
"00:17:54","27.704","36.376","31.960","27.564","35.891","33.811","31.257","24.470"
"00:17:55","27.689","36.368","31.967","27.549","35.891","33.818","31.260","24.459"
"00:17:56","27.689","36.375","31.960","27.560","35.902","33.821","31.257","24.473"
"00:17:57","27.670","36.375","31.963","27.564","35.898","33.821","31.264","24.481"
"00:17:58","27.674","36.386","31.963","27.553","35.894","33.821","31.253","24.473"
"00:17:59","27.670","36.379","31.956","27.556","35.898","33.825","31.264","24.473"
"00:18:00","27.674","36.390","31.948","27.567","35.901","33.828","31.263","24.480"
"00:18:01","27.685","36.400","31.966","27.585","35.919","33.883","31.278","24.480"
"00:18:02","27.685","36.400","31.974","27.574","35.923","33.901","31.274","24.487"
"00:18:03","27.681","36.393","31.970","27.567","35.919","33.923","31.263","24.487"
"00:18:04","27.670","36.397","31.974","27.563","35.923","33.915","31.267","24.480"
"00:18:05","27.662","36.400","31.966","27.574","35.927","33.912","31.278","24.506"
"00:18:06","27.684","36.411","31.951","27.578","35.937","33.915","31.274","24.483"
"00:18:07","27.670","36.414","31.955","27.581","35.937","33.933","31.285","24.491"
"00:18:08","27.658","36.414","31.926","27.581","35.941","33.930","31.288","24.502"
"00:18:09","27.673","36.418","31.922","27.585","35.944","33.901","31.288","24.461"
"00:18:10","27.699","36.429","31.900","27.585","35.948","33.900","31.299","24.450"
"00:18:11","27.717","36.429","31.893","27.585","35.948","33.897","31.295","24.457"
"00:18:12","27.728","36.436","31.900","27.592","35.948","33.886","31.303","24.454"
"00:18:13","27.728","36.436","31.900","27.588","35.948","33.882","31.313","24.428"
"00:18:14","27.742","36.443","31.918","27.606","35.955","33.867","31.320","24.416"
"00:18:15","27.757","36.436","31.929","27.588","35.958","33.863","31.328","24.416"
"00:18:16","27.742","36.439","31.951","27.577","35.958","33.874","31.328","24.420"
"00:18:17","27.750","36.446","31.965","27.591","35.955","33.882","31.320","24.424"
"00:18:18","27.768","36.439","31.976","27.584","35.965","33.907","31.324","24.416"
"00:18:19","27.786","36.439","31.979","27.587","35.965","33.899","31.309","24.394"
"00:18:20","27.775","36.431","31.979","27.584","35.965","33.907","31.313","24.401"
"00:18:21","27.779","36.450","32.001","27.595","35.972","33.928","31.316","24.383"
